worker_id,zone,lat,lon,onboard_date,avg_daily_income,disruption_freq_12mo,zone_flood_risk,claims_history_penalty,iss_score,recommended_tier,weekly_premium,bandh_freq_zone,platform_outage_per_mo,coastal_zone,curfew_addon,app_downtime_addon,cyclone_addon,city
CHE_00198,Anna Nagar,13.089154,80.2099,2020-04-01,618.3,10,0.397,3,34,Full Shield,79,6,3,0,1,1,0,Chennai
CHE_00199,Guindy,13.0113,80.235761,2023-07-01,561.5,16,0.389,2,37,Full Shield,79,3,0,0,0,0,0,Chennai
CHE_00200,Velachery,12.984379,80.205815,2019-06-01,700.4,18,0.342,2,48,Standard Shield,49,8,3,0,1,1,0,Chennai
CHE_00201,Guindy,13.003745,80.214646,2023-02-01,565.9,22,0.145,3,41,Standard Shield,53,5,4,0,1,1,0,Chennai
CHE_00202,Velachery,12.96606,80.212326,2022-08-01,538.0,19,0.462,2,28,Full Shield,89,10,5,0,1,1,0,Chennai
CHE_00203,Perambur,13.112514,80.210649,2023-05-01,529.7,17,0.078,3,35,Full Shield,79,7,1,0,1,0,0,Chennai
CHE_00204,Sholinganallur,12.901997,80.236632,2015-10-01,677.1,23,0.158,6,45,Standard Shield,53,9,1,0,1,0,0,Chennai
CHE_00205,Perambur,13.116692,80.227026,2022-12-01,694.6,21,0.113,7,42,Standard Shield,53,6,4,0,1,1,0,Chennai
CHE_00206,Chromepet,12.958703,80.155254,2023-10-01,656.7,19,0.309,0,52,Standard Shield,53,8,1,0,1,0,0,Chennai
CHE_00207,T Nagar,13.054847,80.237591,2015-03-01,387.8,19,0.477,0,29,Full Shield,89,5,0,1,0,0,1,Chennai
CHE_00208,Velachery,12.966142,80.227271,2018-01-01,534.1,16,0.23,3,36,Full Shield,79,3,4,0,0,1,0,Chennai
CHE_00209,Chromepet,12.944261,80.141646,2020-04-01,583.8,7,0.16,6,40,Standard Shield,49,9,1,0,1,0,0,Chennai
CHE_00210,T Nagar,13.027438,80.226058,2023-03-01,616.7,18,0.12,5,38,Standard Shield,49,1,1,0,0,0,0,Chennai
CHE_00211,Chromepet,12.971904,80.147098,2023-05-01,672.3,16,0.415,3,33,Full Shield,79,7,4,0,1,1,0,Chennai
CHE_00212,T Nagar,13.044847,80.242892,2019-12-01,707.6,17,0.467,1,52,Standard Shield,55,4,3,0,1,1,0,Chennai
CHE_00213,T Nagar,13.046598,80.233196,2023-01-01,731.0,19,0.225,3,41,Standard Shield,53,9,2,0,1,0,0,Chennai
CHE_00214,Perambur,13.105498,80.225581,2021-06-01,497.3,16,0.539,5,23,Full Shield,85,3,0,1,0,0,1,Chennai
CHE_00215,T Nagar,13.041788,80.22171,2022-09-01,595.5,15,0.561,3,37,Full Shield,85,7,0,1,1,0,0,Chennai
CHE_00216,Chromepet,12.956692,80.148242,2016-03-01,521.3,24,0.312,2,37,Full Shield,83,6,3,0,1,0,0,Chennai
CHE_00217,Adyar,12.998672,80.250959,2017-06-01,505.4,14,0.258,7,29,Full Shield,79,6,0,0,1,0,0,Chennai
CHE_00218,Adyar,13.011957,80.255783,2018-09-01,449.8,20,0.225,2,41,Standard Shield,53,6,1,1,1,0,1,Chennai
CHE_00219,Perambur,13.142018,80.230212,2019-01-01,622.9,20,0.141,3,46,Standard Shield,53,7,0,0,1,0,0,Chennai
CHE_00220,Velachery,12.966429,80.216756,2021-11-01,716.5,19,0.247,4,42,Standard Shield,53,7,2,0,1,0,0,Chennai
CHE_00221,Anna Nagar,13.074779,80.213038,2023-04-01,579.0,28,0.607,2,21,Full Shield,89,4,5,1,1,1,0,Chennai
CHE_00222,Perambur,13.110122,80.238145,2021-09-01,699.1,11,0.128,3,52,Standard Shield,49,7,1,1,1,0,1,Chennai
CHE_00223,T Nagar,13.057862,80.253353,2016-12-01,485.4,26,0.512,3,27,Full Shield,89,7,4,0,1,1,0,Chennai
CHE_00224,Chromepet,12.962024,80.15378,2021-02-01,562.5,18,0.404,4,32,Full Shield,79,6,2,0,1,0,0,Chennai
CHE_00225,T Nagar,13.040445,80.249637,2022-05-01,501.4,25,0.068,2,38,Standard Shield,53,2,6,0,0,1,0,Chennai
CHE_00226,Guindy,13.010966,80.212314,2016-10-01,639.5,18,0.378,2,49,Standard Shield,49,4,3,0,0,1,0,Chennai
CHE_00227,Tambaram,12.916735,80.111491,2021-01-01,619.7,18,0.491,0,49,Standard Shield,55,6,1,0,1,0,0,Chennai
CHE_00228,Porur,13.0442,80.158556,2018-06-01,445.3,13,0.287,5,30,Full Shield,79,3,1,0,1,0,0,Chennai
CHE_00229,Porur,13.031501,80.16728,2018-04-01,634.4,20,0.14,3,40,Standard Shield,53,4,4,0,1,1,0,Chennai
CHE_00230,Anna Nagar,13.082399,80.217112,2024-08-01,754.7,21,0.414,2,44,Standard Shield,53,7,0,1,1,0,1,Chennai
CHE_00231,Perambur,13.124988,80.244714,2023-08-01,817.6,24,0.181,6,47,Standard Shield,53,5,1,0,1,0,0,Chennai
CHE_00232,Tambaram,12.92302,80.102135,2016-07-01,662.9,25,0.675,2,32,Full Shield,89,6,1,1,1,0,0,Chennai
CHE_00233,Adyar,12.99885,80.26903,2024-04-01,494.7,15,0.387,2,31,Full Shield,79,9,2,0,1,1,0,Chennai
CHE_00234,T Nagar,13.041906,80.237055,2018-12-01,586.8,18,0.326,2,38,Standard Shield,49,8,5,0,1,1,0,Chennai
CHE_00235,Perambur,13.126854,80.21716,2019-03-01,722.3,24,0.068,0,65,Basic Shield,33,5,2,0,1,0,0,Chennai
CHE_00236,T Nagar,13.058265,80.240935,2024-01-01,494.1,25,0.345,4,29,Full Shield,83,3,2,0,0,0,0,Chennai
CHE_00237,Sholinganallur,12.906855,80.229595,2022-05-01,478.7,13,0.375,3,31,Full Shield,79,7,4,0,1,1,0,Chennai
CHE_00238,Perambur,13.126933,80.236412,2019-08-01,766.8,14,0.288,3,43,Standard Shield,49,9,4,0,1,1,0,Chennai
CHE_00239,Guindy,13.008601,80.230491,2016-09-01,570.3,11,0.23,2,46,Standard Shield,49,5,1,0,1,0,0,Chennai
CHE_00240,Sholinganallur,12.893922,80.232203,2021-06-01,552.3,17,0.524,4,30,Full Shield,85,12,3,0,1,0,0,Chennai
CHE_00241,Anna Nagar,13.09154,80.195372,2023-01-01,720.2,17,0.118,2,63,Basic Shield,29,2,0,0,0,0,0,Chennai
CHE_00242,Porur,13.037012,80.15727,2024-02-01,547.5,20,0.04,4,37,Full Shield,83,8,0,1,1,0,1,Chennai
CHE_00243,Adyar,12.986974,80.240324,2020-12-01,459.1,25,0.236,6,24,Full Shield,83,5,5,0,0,1,0,Chennai
CHE_00244,Sholinganallur,12.897719,80.234391,2024-11-01,499.8,21,0.555,6,18,Full Shield,89,8,2,1,1,0,0,Chennai
CHE_00245,Sholinganallur,12.900171,80.24188,2022-02-01,487.2,27,0.73,3,18,Full Shield,89,3,2,1,0,0,0,Chennai
CHE_00246,Adyar,12.996095,80.244085,2023-01-01,792.6,16,0.461,3,47,Standard Shield,55,2,1,0,0,0,0,Chennai
CHE_00247,T Nagar,13.056617,80.226985,2022-02-01,421.1,16,0.082,5,30,Full Shield,79,2,0,0,0,0,0,Chennai
CHE_00248,Perambur,13.123698,80.223776,2015-12-01,694.0,17,0.581,2,32,Full Shield,85,7,4,1,1,1,1,Chennai
CHE_00249,T Nagar,13.055532,80.229161,2019-10-01,789.2,19,0.836,7,21,Full Shield,89,9,1,1,1,0,1,Chennai
CHE_00250,Adyar,13.003834,80.260624,2015-12-01,564.8,14,0.234,5,48,Standard Shield,49,3,0,0,0,0,0,Chennai
CHE_00251,Anna Nagar,13.085814,80.205669,2024-09-01,909.3,15,0.2,2,54,Standard Shield,49,4,3,0,0,1,0,Chennai
CHE_00252,Perambur,13.109534,80.239125,2017-01-01,714.3,21,0.273,5,45,Standard Shield,53,7,0,0,1,0,0,Chennai
CHE_00253,Anna Nagar,13.085119,80.220754,2019-12-01,692.9,18,0.271,5,45,Standard Shield,49,3,3,0,0,0,0,Chennai
CHE_00254,Guindy,13.010731,80.231518,2021-05-01,857.3,20,0.445,7,32,Full Shield,83,4,3,0,0,1,0,Chennai
CHE_00255,Sholinganallur,12.887329,80.216718,2020-12-01,593.9,10,0.108,7,39,Standard Shield,49,7,2,0,1,0,0,Chennai
CHE_00256,Anna Nagar,13.079605,80.223959,2016-12-01,537.1,21,0.399,5,37,Full Shield,83,2,1,0,0,0,0,Chennai
CHE_00257,Sholinganallur,12.897767,80.242561,2019-06-01,620.1,11,0.257,5,36,Full Shield,79,8,1,0,1,0,0,Chennai
CHE_00258,Anna Nagar,13.089135,80.225627,2022-11-01,489.5,24,0.265,1,44,Standard Shield,53,7,0,0,1,0,0,Chennai
CHE_00259,Anna Nagar,13.089614,80.208522,2020-11-01,684.3,17,0.186,3,52,Standard Shield,49,6,2,1,1,0,1,Chennai
CHE_00260,Porur,13.029487,80.151182,2019-03-01,374.7,20,0.332,7,18,Full Shield,83,8,5,0,1,1,0,Chennai
CHE_00261,T Nagar,13.046489,80.223858,2015-08-01,532.8,9,0.491,1,44,Standard Shield,55,5,1,0,1,0,0,Chennai
CHE_00262,Anna Nagar,13.083179,80.199082,2015-07-01,614.3,15,0.356,2,39,Standard Shield,49,8,3,0,1,0,0,Chennai
CHE_00263,Chromepet,12.922904,80.146317,2015-01-01,688.2,16,0.231,3,48,Standard Shield,49,1,2,0,0,0,0,Chennai
CHE_00264,Velachery,12.971053,80.229679,2015-04-01,477.9,18,0.193,2,41,Standard Shield,49,7,0,0,1,0,0,Chennai
CHE_00265,Velachery,12.98669,80.234266,2017-07-01,781.1,15,0.266,3,56,Standard Shield,49,4,2,1,0,0,1,Chennai
CHE_00266,Porur,13.018482,80.153844,2017-10-01,755.0,14,0.224,1,57,Standard Shield,49,4,0,1,1,0,1,Chennai
CHE_00267,Perambur,13.120027,80.232213,2017-01-01,597.3,10,0.131,4,48,Standard Shield,49,3,1,0,1,0,0,Chennai
CHE_00268,Guindy,13.026453,80.219458,2020-06-01,351.1,5,0.24,5,24,Full Shield,79,8,2,0,1,1,0,Chennai
CHE_00269,Sholinganallur,12.893394,80.221547,2020-06-01,495.3,21,0.223,2,38,Standard Shield,53,3,0,0,1,0,0,Chennai
CHE_00270,Porur,13.035321,80.166057,2023-10-01,493.9,8,0.397,5,30,Full Shield,79,5,4,0,0,1,0,Chennai
CHE_00271,Chromepet,12.93856,80.149828,2024-03-01,476.6,14,0.114,6,23,Full Shield,79,8,1,0,1,0,0,Chennai
CHE_00272,Adyar,13.017472,80.257918,2024-12-01,447.8,24,0.295,5,22,Full Shield,83,3,2,0,0,0,0,Chennai
CHE_00273,Anna Nagar,13.084167,80.213683,2017-11-01,598.7,24,0.064,4,42,Standard Shield,53,8,4,0,1,1,0,Chennai
CHE_00274,Velachery,12.976366,80.227355,2015-08-01,364.1,20,0.184,3,33,Full Shield,83,7,1,1,1,0,1,Chennai
CHE_00275,Perambur,13.132443,80.238654,2017-09-01,779.6,15,0.087,2,62,Basic Shield,29,7,0,0,1,0,0,Chennai
CHE_00276,Perambur,13.125515,80.224215,2020-07-01,606.6,22,0.388,1,38,Standard Shield,53,5,1,0,1,0,0,Chennai
CHE_00277,Perambur,13.110144,80.241563,2017-09-01,644.0,17,0.468,4,41,Standard Shield,55,5,3,0,0,0,0,Chennai
CHE_00278,T Nagar,13.035327,80.236254,2017-08-01,605.5,24,0.268,3,36,Full Shield,83,7,1,1,1,0,1,Chennai
CHE_00279,Adyar,13.006149,80.252154,2021-09-01,684.5,14,0.366,4,52,Standard Shield,49,5,1,0,1,0,0,Chennai
CHE_00280,Adyar,12.994959,80.258842,2023-06-01,535.5,21,0.368,7,26,Full Shield,83,2,3,0,0,1,0,Chennai
CHE_00281,Chromepet,12.930428,80.149645,2023-08-01,523.0,17,0.106,4,34,Full Shield,79,6,5,0,1,1,0,Chennai
CHE_00282,Perambur,13.118368,80.243418,2016-04-01,668.8,18,0.3,0,47,Standard Shield,49,7,5,0,1,1,0,Chennai
CHE_00283,Sholinganallur,12.886198,80.217438,2023-04-01,861.8,17,0.224,5,47,Standard Shield,49,5,2,0,0,0,0,Chennai
CHE_00284,Perambur,13.135063,80.24585,2024-11-01,709.7,14,0.276,6,35,Full Shield,79,8,1,1,1,0,1,Chennai
CHE_00285,Perambur,13.120668,80.232832,2022-09-01,237.0,19,0.335,1,34,Full Shield,83,4,3,0,0,1,0,Chennai
CHE_00286,Velachery,12.966848,80.216138,2015-11-01,788.1,15,0.122,3,49,Standard Shield,49,7,3,1,1,0,1,Chennai
CHE_00287,Anna Nagar,13.078014,80.204732,2022-09-01,499.2,16,0.165,2,37,Full Shield,79,6,5,1,1,1,1,Chennai
CHE_00288,Porur,13.016406,80.148686,2018-01-01,519.5,19,0.747,2,18,Full Shield,89,6,3,1,1,1,1,Chennai
CHE_00289,Porur,13.024305,80.141291,2015-10-01,614.0,23,0.411,4,41,Standard Shield,53,6,0,0,1,0,0,Chennai
CHE_00290,Perambur,13.129063,80.239374,2023-12-01,744.2,27,0.286,3,35,Full Shield,83,9,2,0,1,0,0,Chennai
CHE_00291,Tambaram,12.947218,80.147309,2016-02-01,472.6,20,0.069,0,44,Standard Shield,53,9,2,1,1,0,1,Chennai
CHE_00292,Chromepet,12.958864,80.130024,2022-04-01,413.3,14,0.607,5,23,Full Shield,85,6,1,1,1,0,0,Chennai
CHE_00293,Velachery,12.97498,80.211696,2023-05-01,524.4,16,0.137,1,40,Standard Shield,49,7,6,0,1,1,0,Chennai
CHE_00294,Guindy,13.00628,80.228016,2022-02-01,576.9,11,0.419,2,38,Standard Shield,49,3,3,1,1,0,1,Chennai
CHE_00295,Porur,13.025735,80.158244,2020-09-01,532.9,16,0.552,4,29,Full Shield,85,2,3,1,0,0,0,Chennai
CHE_00296,Porur,13.055898,80.167044,2015-01-01,554.7,17,0.16,1,40,Standard Shield,49,8,3,1,1,0,1,Chennai
CHE_00297,Tambaram,12.923013,80.126483,2024-07-01,765.8,16,0.696,5,23,Full Shield,85,7,2,1,1,1,0,Chennai
CHE_00298,Perambur,13.140056,80.226794,2015-06-01,428.5,18,0.225,6,24,Full Shield,79,5,1,0,0,0,0,Chennai
CHE_00299,Chromepet,12.965535,80.143942,2017-09-01,461.9,17,0.061,4,36,Full Shield,79,7,3,0,1,1,0,Chennai
CHE_00300,Adyar,12.983792,80.232679,2023-09-01,623.6,20,0.227,1,42,Standard Shield,53,6,2,1,1,0,1,Chennai
CHE_00301,Guindy,13.00394,80.209065,2024-02-01,529.2,19,0.064,3,36,Full Shield,83,4,2,1,1,0,1,Chennai
CHE_00302,Tambaram,12.91821,80.136983,2017-08-01,670.9,19,0.507,0,48,Standard Shield,59,5,0,1,1,0,1,Chennai
CHE_00303,Adyar,13.000402,80.268419,2021-12-01,572.4,16,0.136,1,48,Standard Shield,49,4,5,0,0,1,0,Chennai
CHE_00304,Tambaram,12.924297,80.141562,2018-10-01,710.8,19,0.334,2,51,Standard Shield,53,12,1,1,1,0,1,Chennai
CHE_00305,Porur,13.065262,80.163109,2023-09-01,632.2,19,0.108,0,45,Standard Shield,53,6,4,0,1,1,0,Chennai
CHE_00306,Anna Nagar,13.074228,80.187539,2016-04-01,411.2,20,0.474,3,26,Full Shield,89,6,2,0,1,1,0,Chennai
CHE_00307,Guindy,13.01289,80.21415,2021-07-01,713.6,13,0.242,2,56,Standard Shield,49,7,2,0,1,0,0,Chennai
CHE_00308,Porur,13.041465,80.171947,2020-05-01,684.9,8,0.244,3,49,Standard Shield,49,4,4,0,1,1,0,Chennai
CHE_00309,Guindy,13.010584,80.236731,2015-04-01,394.5,21,0.02,6,27,Full Shield,83,6,2,0,1,0,0,Chennai
CHE_00310,Anna Nagar,13.086102,80.223726,2015-07-01,602.6,20,0.644,3,27,Full Shield,89,5,2,1,0,0,0,Chennai
CHE_00311,Sholinganallur,12.890552,80.225537,2015-10-01,580.3,15,0.519,2,31,Full Shield,85,10,5,0,1,1,0,Chennai
CHE_00312,Sholinganallur,12.902065,80.214834,2017-12-01,562.8,14,0.481,6,24,Full Shield,85,6,4,0,1,1,0,Chennai
CHE_00313,Anna Nagar,13.090114,80.209694,2020-12-01,595.0,22,0.367,7,35,Full Shield,83,5,1,0,1,0,0,Chennai
CHE_00314,Chromepet,12.954876,80.146348,2024-07-01,788.0,16,0.395,2,41,Standard Shield,49,11,4,0,1,1,0,Chennai
CHE_00315,Chromepet,12.957302,80.161856,2019-12-01,895.4,20,0.158,6,48,Standard Shield,53,4,0,1,0,0,1,Chennai
CHE_00316,Sholinganallur,12.915126,80.230178,2015-04-01,676.5,21,0.31,5,40,Standard Shield,53,9,1,0,1,0,0,Chennai
CHE_00317,T Nagar,13.05117,80.233867,2018-03-01,456.3,13,0.654,5,18,Full Shield,85,3,5,1,0,1,0,Chennai
CHE_00318,T Nagar,13.042513,80.234435,2017-06-01,689.9,24,0.114,7,40,Standard Shield,53,7,0,0,1,0,0,Chennai
CHE_00319,Velachery,12.964182,80.225199,2024-05-01,524.5,34,0.448,2,23,Full Shield,83,10,2,0,1,0,0,Chennai
CHE_00320,T Nagar,13.0358,80.239964,2017-08-01,600.4,17,0.481,3,39,Standard Shield,55,11,2,0,1,0,0,Chennai
CHE_00321,Guindy,13.008404,80.213255,2021-12-01,414.0,18,0.197,2,39,Standard Shield,49,6,4,0,1,1,0,Chennai
CHE_00322,Anna Nagar,13.087523,80.199524,2016-09-01,901.9,15,0.288,0,58,Standard Shield,49,7,3,0,1,1,0,Chennai
CHE_00323,Sholinganallur,12.896217,80.241606,2020-06-01,614.6,19,0.415,5,38,Standard Shield,53,7,1,0,1,0,0,Chennai
CHE_00324,Velachery,12.966543,80.20479,2022-03-01,827.3,24,0.608,4,34,Full Shield,89,6,0,1,1,0,0,Chennai
CHE_00325,Velachery,12.964018,80.237577,2023-01-01,461.6,24,0.414,3,29,Full Shield,83,5,3,0,1,1,0,Chennai
CHE_00326,Chromepet,12.935088,80.127093,2017-10-01,472.2,15,0.128,5,39,Standard Shield,49,3,1,0,0,0,0,Chennai
CHE_00327,Chromepet,12.94925,80.140355,2020-08-01,569.7,24,0.25,2,43,Standard Shield,53,8,4,0,1,1,0,Chennai
CHE_00328,Adyar,12.986503,80.266219,2017-03-01,487.6,7,0.596,3,29,Full Shield,85,5,2,1,1,0,1,Chennai
CHE_00329,Anna Nagar,13.074995,80.210103,2016-05-01,596.7,19,0.683,3,28,Full Shield,89,7,0,1,1,0,0,Chennai
CHE_00330,Porur,13.031361,80.145535,2020-04-01,601.8,8,0.33,2,40,Standard Shield,49,6,4,0,1,1,0,Chennai
CHE_00331,Porur,13.021941,80.162964,2015-10-01,539.8,15,0.503,6,31,Full Shield,85,5,0,0,1,0,0,Chennai
CHE_00332,Guindy,13.014398,80.22117,2018-03-01,698.0,16,0.157,3,55,Standard Shield,49,2,0,0,0,0,0,Chennai
CHE_00333,Guindy,13.018002,80.21834,2024-11-01,646.2,15,0.239,4,38,Standard Shield,49,8,2,0,1,0,0,Chennai
CHE_00334,Tambaram,12.919406,80.121261,2021-04-01,694.2,14,0.322,1,39,Standard Shield,49,7,3,1,1,1,1,Chennai
CHE_00335,Perambur,13.11453,80.232254,2018-11-01,690.1,21,0.378,0,55,Standard Shield,53,2,0,1,0,0,1,Chennai
CHE_00336,Tambaram,12.930274,80.121681,2022-11-01,685.2,17,0.177,1,50,Standard Shield,49,3,3,1,0,1,1,Chennai
CHE_00337,Velachery,12.96876,80.245545,2020-09-01,814.0,17,0.463,1,56,Standard Shield,55,4,3,0,1,1,0,Chennai
CHE_00338,Guindy,13.002773,80.2181,2016-12-01,578.1,15,0.328,3,44,Standard Shield,49,4,0,0,1,0,0,Chennai
CHE_00339,Chromepet,12.963565,80.142462,2018-04-01,632.1,11,0.275,3,51,Standard Shield,49,5,2,0,1,0,0,Chennai
CHE_00340,Velachery,12.984742,80.215784,2020-09-01,547.9,19,0.32,4,40,Standard Shield,53,4,2,0,0,0,0,Chennai
CHE_00341,Sholinganallur,12.907016,80.24567,2023-12-01,745.7,31,0.207,0,56,Standard Shield,53,7,1,0,1,0,0,Chennai
CHE_00342,Chromepet,12.960856,80.129809,2016-06-01,608.4,17,0.09,1,53,Standard Shield,49,4,2,0,1,0,0,Chennai
CHE_00343,Sholinganallur,12.881227,80.231494,2018-12-01,590.7,24,0.053,1,50,Standard Shield,53,5,3,0,1,1,0,Chennai
CHE_00344,Porur,13.048838,80.156307,2019-10-01,741.0,14,0.429,5,37,Full Shield,79,11,2,0,1,0,0,Chennai
CHE_00345,Velachery,12.979821,80.206966,2024-04-01,546.2,16,0.307,4,21,Full Shield,79,7,6,0,1,1,0,Chennai
CHE_00346,Chromepet,12.961708,80.138009,2024-09-01,785.3,15,0.081,5,43,Standard Shield,49,6,3,1,1,0,1,Chennai
CHE_00347,Velachery,12.979772,80.22437,2024-01-01,594.0,18,0.086,2,51,Standard Shield,49,6,1,0,1,0,0,Chennai
CHE_00348,Velachery,12.976389,80.212556,2018-06-01,542.5,21,0.307,2,32,Full Shield,83,7,3,0,1,0,0,Chennai
CHE_00349,Anna Nagar,13.082247,80.212696,2018-06-01,533.2,19,0.212,1,47,Standard Shield,53,5,1,0,0,0,0,Chennai
CHE_00350,Anna Nagar,13.088671,80.227392,2017-01-01,727.6,17,0.149,3,53,Standard Shield,49,4,4,0,1,1,0,Chennai
CHE_00351,Porur,13.032183,80.160406,2021-06-01,534.6,17,0.182,2,46,Standard Shield,49,6,0,0,0,0,0,Chennai
CHE_00352,Adyar,13.009879,80.241965,2020-12-01,743.7,20,0.216,7,44,Standard Shield,53,9,1,0,1,0,0,Chennai
CHE_00353,Chromepet,12.935735,80.137732,2022-04-01,633.6,16,0.251,3,51,Standard Shield,49,6,1,0,0,0,0,Chennai
CHE_00354,Perambur,13.113484,80.229746,2021-02-01,513.7,17,0.383,4,30,Full Shield,79,2,3,0,0,1,0,Chennai
CHE_00355,Velachery,12.996348,80.217678,2020-07-01,705.2,8,0.264,6,45,Standard Shield,49,8,4,0,1,0,0,Chennai
CHE_00356,Velachery,12.969639,80.22272,2020-08-01,527.6,11,0.363,2,41,Standard Shield,49,8,0,0,1,0,0,Chennai
CHE_00357,Anna Nagar,13.082613,80.213224,2022-06-01,622.4,19,0.441,2,37,Full Shield,83,3,2,0,0,1,0,Chennai
CHE_00358,Tambaram,12.916074,80.144805,2021-10-01,500.1,23,0.12,5,35,Full Shield,83,5,3,0,1,1,0,Chennai
CHE_00359,Adyar,13.004558,80.256463,2018-01-01,503.9,19,0.288,2,34,Full Shield,83,4,3,0,0,0,0,Chennai
CHE_00360,T Nagar,13.034437,80.222178,2018-03-01,671.3,24,0.586,7,22,Full Shield,89,3,1,1,0,0,1,Chennai
CHE_00361,Tambaram,12.923044,80.139038,2016-05-01,557.0,22,0.47,1,37,Full Shield,89,3,2,0,0,0,0,Chennai
CHE_00362,Tambaram,12.933389,80.14013,2019-07-01,511.6,16,0.282,7,27,Full Shield,79,8,1,0,1,0,0,Chennai
CHE_00363,Chromepet,12.944612,80.148524,2017-12-01,301.5,11,0.274,3,34,Full Shield,79,6,2,0,1,0,0,Chennai
CHE_00364,Tambaram,12.932786,80.125036,2022-07-01,686.9,18,0.341,2,52,Standard Shield,49,6,2,0,1,0,0,Chennai
CHE_00365,Anna Nagar,13.093222,80.216325,2024-03-01,738.6,25,0.151,3,51,Standard Shield,53,4,2,0,0,0,0,Chennai
CHE_00366,Porur,13.04585,80.156589,2018-08-01,842.7,23,0.205,4,51,Standard Shield,53,1,4,1,0,0,1,Chennai
CHE_00367,Perambur,13.120305,80.212043,2017-09-01,584.9,19,0.172,2,48,Standard Shield,53,3,2,0,0,1,0,Chennai
CHE_00368,Guindy,13.043013,80.226135,2019-01-01,576.8,22,0.309,4,33,Full Shield,83,6,3,0,1,1,0,Chennai
CHE_00369,Adyar,13.011745,80.265423,2021-04-01,636.5,27,0.302,3,43,Standard Shield,53,7,1,0,1,0,0,Chennai
CHE_00370,T Nagar,13.045049,80.248111,2015-02-01,560.7,17,0.307,2,32,Full Shield,79,8,2,0,1,0,0,Chennai
CHE_00371,Guindy,13.001841,80.213192,2024-07-01,726.4,17,0.315,3,46,Standard Shield,49,7,1,0,1,0,0,Chennai
CHE_00372,Sholinganallur,12.900029,80.230162,2015-04-01,702.8,13,0.245,0,54,Standard Shield,49,4,5,0,0,1,0,Chennai
CHE_00373,Perambur,13.133163,80.235078,2018-09-01,828.7,19,0.757,3,34,Full Shield,89,6,0,1,1,0,0,Chennai
CHE_00374,Guindy,13.027695,80.221354,2022-04-01,558.0,11,0.397,2,39,Standard Shield,49,2,4,0,0,1,0,Chennai
CHE_00375,Tambaram,12.939683,80.128649,2017-01-01,637.0,20,0.373,3,39,Standard Shield,53,10,1,0,1,0,0,Chennai
CHE_00376,Adyar,13.009052,80.256871,2015-03-01,580.6,16,0.313,2,42,Standard Shield,49,7,0,0,1,0,0,Chennai
CHE_00377,T Nagar,13.029243,80.235817,2016-03-01,720.8,28,0.113,2,51,Standard Shield,53,4,2,0,0,1,0,Chennai
CHE_00378,T Nagar,13.046672,80.241107,2017-02-01,581.7,19,0.056,1,46,Standard Shield,53,8,0,0,1,0,0,Chennai
CHE_00379,Guindy,12.998186,80.232703,2018-10-01,469.3,29,0.585,2,25,Full Shield,89,7,1,1,1,0,0,Chennai
CHE_00380,Chromepet,12.936725,80.138637,2021-10-01,645.3,31,0.189,5,49,Standard Shield,53,4,2,0,0,0,0,Chennai
CHE_00381,Adyar,13.003592,80.254777,2021-05-01,647.3,19,0.249,6,43,Standard Shield,53,5,1,0,1,0,0,Chennai
CHE_00382,Velachery,12.981132,80.216974,2016-10-01,773.8,15,0.534,2,59,Standard Shield,55,0,0,0,0,0,0,Chennai
CHE_00383,Velachery,12.984934,80.215543,2023-02-01,727.2,20,0.102,7,47,Standard Shield,53,3,0,0,0,0,0,Chennai
CHE_00384,Chromepet,12.956571,80.13004,2015-01-01,578.4,16,0.405,2,35,Full Shield,79,7,3,1,1,1,1,Chennai
CHE_00385,Adyar,13.006516,80.256742,2018-05-01,704.8,21,0.491,4,44,Standard Shield,59,6,2,0,1,0,0,Chennai
CHE_00386,Anna Nagar,13.075153,80.214893,2015-09-01,381.4,14,0.284,7,29,Full Shield,79,3,0,0,0,0,0,Chennai
CHE_00387,Adyar,13.00015,80.254949,2015-05-01,673.8,11,0.3,2,54,Standard Shield,49,5,1,0,0,0,0,Chennai
CHE_00388,Tambaram,12.909829,80.12741,2022-04-01,699.5,13,0.408,2,41,Standard Shield,49,10,0,1,1,0,1,Chennai
CHE_00389,Tambaram,12.904866,80.131684,2020-04-01,739.4,20,0.042,3,46,Standard Shield,53,9,3,0,1,1,0,Chennai
CHE_00390,Anna Nagar,13.092406,80.224211,2022-09-01,707.2,14,0.239,2,56,Standard Shield,49,9,1,0,1,0,0,Chennai
CHE_00391,T Nagar,13.034269,80.229502,2022-09-01,547.0,20,0.525,1,32,Full Shield,89,10,0,1,1,0,1,Chennai
CHE_00392,Anna Nagar,13.093725,80.198384,2017-07-01,693.3,18,0.526,1,44,Standard Shield,55,8,3,0,1,1,0,Chennai
CHE_00393,Guindy,13.021683,80.219596,2019-08-01,457.0,19,0.522,3,27,Full Shield,89,6,2,0,1,0,0,Chennai
CHE_00394,Porur,13.029107,80.177536,2017-04-01,731.2,21,0.349,7,28,Full Shield,83,6,4,0,1,1,0,Chennai
CHE_00395,T Nagar,13.047703,80.222091,2015-01-01,309.4,15,0.469,2,24,Full Shield,85,8,2,1,1,0,1,Chennai
CHE_00396,Tambaram,12.918288,80.134001,2019-08-01,603.9,25,0.321,2,38,Standard Shield,53,6,1,0,1,0,0,Chennai
