ds,zone,y,rolling_7d,bandh_event,heavy_rain,extreme_rain
2015-06-20,Adyar,0.0,0.0,0,0,0
2015-06-21,Adyar,0.0,0.0,0,0,0
2015-06-22,Adyar,0.0,0.0,0,0,0
2015-06-23,Adyar,0.0,0.0,0,0,0
2015-06-24,Adyar,0.0,0.0,0,0,0
2015-06-25,Adyar,0.0,0.0,0,0,0
2015-06-26,Adyar,0.0,0.0,0,0,0
2015-06-27,Adyar,0.0,0.0,0,0,0
2015-06-28,Adyar,0.0,0.0,0,0,0
2015-06-29,Adyar,0.0,0.0,0,0,0
2015-06-30,Adyar,0.0,0.0,0,0,0
2015-07-01,Adyar,0.0,0.0,0,0,0
2015-07-02,Adyar,0.0,0.0,0,0,0
2015-07-03,Adyar,0.0,0.0,0,0,0
2015-07-04,Adyar,0.0,0.0,0,0,0
2015-07-05,Adyar,0.0,0.0,0,0,0
2015-07-06,Adyar,0.0,0.0,0,0,0
2015-07-07,Adyar,0.0,0.0,0,0,0
2015-07-08,Adyar,0.0,0.0,0,0,0
2015-07-09,Adyar,0.0,0.0,0,0,0
2015-07-10,Adyar,0.0,0.0,0,0,0
2015-07-11,Adyar,0.0,0.0,0,0,0
2015-07-12,Adyar,0.0,0.0,0,0,0
2015-07-13,Adyar,0.0,0.0,0,0,0
2015-07-14,Adyar,0.0,0.0,0,0,0
2015-07-15,Adyar,0.0,0.0,0,0,0
2015-07-16,Adyar,0.0,0.0,0,0,0
2015-07-17,Adyar,0.0,0.0,0,0,0
2015-07-18,Adyar,0.0,0.0,1,0,0
2015-07-19,Adyar,0.0,0.0,0,0,0
2015-07-20,Adyar,0.0,0.0,0,0,0
2015-07-21,Adyar,0.0,0.0,0,0,0
2015-07-22,Adyar,0.0,0.0,0,0,0
2015-07-23,Adyar,0.0,0.0,0,0,0
2015-07-24,Adyar,0.0,0.0,0,0,0
2015-07-25,Adyar,0.0,0.0,0,0,0
2015-07-26,Adyar,0.0,0.0,0,0,0
2015-07-27,Adyar,0.0,0.0,0,0,0
2015-07-28,Adyar,0.0,0.0,0,0,0
2015-07-29,Adyar,0.0,0.0,0,0,0
2015-07-30,Adyar,0.0,0.0,0,0,0
2015-07-31,Adyar,0.0,0.0,0,0,0
2015-08-01,Adyar,0.0,0.0,0,0,0
2015-08-02,Adyar,0.0,0.0,0,0,0
2015-08-03,Adyar,0.0,0.0,0,0,0
2015-08-04,Adyar,0.0,0.0,0,0,0
2015-08-05,Adyar,0.0,0.0,0,0,0
2015-08-06,Adyar,0.0,0.0,0,0,0
2015-08-07,Adyar,0.0,0.0,0,0,0
2015-08-08,Adyar,0.0,0.0,0,0,0
2015-08-09,Adyar,0.0,0.0,0,0,0
2015-08-10,Adyar,0.0,0.0,0,0,0
2015-08-11,Adyar,0.0,0.0,0,0,0
2015-08-12,Adyar,0.0,0.0,0,0,0
2015-08-13,Adyar,0.0,0.0,0,0,0
2015-08-14,Adyar,0.0,0.0,0,0,0
2015-08-15,Adyar,0.0,0.0,0,0,0
2015-08-16,Adyar,0.0,0.0,0,0,0
2015-08-17,Adyar,0.0,0.0,0,0,0
2015-08-18,Adyar,0.0,0.0,0,0,0
2015-08-19,Adyar,0.0,0.0,0,0,0
2015-08-20,Adyar,0.0,0.0,0,0,0
2015-08-21,Adyar,0.0,0.0,0,0,0
2015-08-22,Adyar,0.0,0.0,0,0,0
2015-08-23,Adyar,0.0,0.0,0,0,0
2015-08-24,Adyar,0.0,0.0,0,0,0
2015-08-25,Adyar,0.0,0.0,0,0,0
2015-08-26,Adyar,0.0,0.0,0,0,0
2015-08-27,Adyar,0.0,0.0,0,0,0
2015-08-28,Adyar,0.0,0.0,0,0,0
2015-08-29,Adyar,0.0,0.0,0,0,0
2015-08-30,Adyar,0.0,0.0,0,0,0
2015-08-31,Adyar,0.0,0.0,0,0,0
2015-09-01,Adyar,0.0,0.0,0,0,0
2015-09-02,Adyar,0.0,0.0,0,0,0
2015-09-03,Adyar,0.0,0.0,0,0,0
2015-09-04,Adyar,0.0,0.0,0,0,0
2015-09-05,Adyar,0.0,0.0,0,0,0
2015-09-06,Adyar,0.0,0.0,0,0,0
2015-09-07,Adyar,0.0,0.0,0,0,0
2015-09-08,Adyar,0.0,0.0,0,0,0
2015-09-09,Adyar,0.0,0.0,0,0,0
2015-09-10,Adyar,0.0,0.0,0,0,0
2015-09-11,Adyar,0.0,0.0,0,0,0
2015-09-12,Adyar,0.0,0.0,0,0,0
2015-09-13,Adyar,0.0,0.0,0,0,0
2015-09-14,Adyar,0.0,0.0,0,0,0
2015-09-15,Adyar,0.0,0.0,0,0,0
2015-09-16,Adyar,0.0,0.0,0,0,0
2015-09-17,Adyar,0.0,0.0,0,0,0
2015-09-18,Adyar,0.0,0.0,0,0,0
2015-09-19,Adyar,0.0,0.0,0,0,0
2015-09-20,Adyar,0.0,0.0,0,0,0
2015-09-21,Adyar,0.0,0.0,0,0,0
2015-09-22,Adyar,0.0,0.0,0,0,0
2015-09-23,Adyar,0.0,0.0,0,0,0
2015-09-24,Adyar,0.0,0.0,0,0,0
2015-09-25,Adyar,0.0,0.0,0,0,0
2015-09-26,Adyar,0.0,0.0,0,0,0
2015-09-27,Adyar,0.0,0.0,0,0,0
2015-09-28,Adyar,0.0,0.0,0,0,0
2015-09-29,Adyar,0.0,0.0,0,0,0
2015-09-30,Adyar,0.0,0.0,0,0,0
2015-10-01,Adyar,0.0,0.0,0,0,0
2015-10-02,Adyar,0.0,0.0,0,0,0
2015-10-03,Adyar,0.0,0.0,0,0,0
2015-10-04,Adyar,0.0,0.0,0,0,0
2015-10-05,Adyar,0.0,0.0,0,0,0
2015-10-06,Adyar,0.0,0.0,0,0,0
2015-10-07,Adyar,0.0,0.0,0,0,0
2015-10-08,Adyar,0.0,0.0,0,0,0
2015-10-09,Adyar,0.0,0.0,0,0,0
2015-10-10,Adyar,0.0,0.0,0,0,0
2015-10-11,Adyar,0.0,0.0,0,0,0
2015-10-12,Adyar,0.0,0.0,0,0,0
2015-10-13,Adyar,0.0,0.0,0,0,0
2015-10-14,Adyar,0.0,0.0,1,0,0
2015-10-15,Adyar,0.0,0.0,0,0,0
2015-10-16,Adyar,0.0,0.0,0,0,0
2015-10-17,Adyar,0.0,0.0,0,0,0
2015-10-18,Adyar,0.0,0.0,0,0,0
2015-10-19,Adyar,0.0,0.0,0,0,0
2015-10-20,Adyar,0.0,0.0,0,0,0
2015-10-21,Adyar,0.0,0.0,0,0,0
2015-10-22,Adyar,0.0,0.0,0,0,0
2015-10-23,Adyar,0.0,0.0,0,0,0
2015-10-24,Adyar,0.0,0.0,0,0,0
2015-10-25,Adyar,0.0,0.0,0,0,0
2015-10-26,Adyar,0.0,0.0,0,0,0
2015-10-27,Adyar,0.0,0.0,0,0,0
2015-10-28,Adyar,0.0,0.0,0,0,0
2015-10-29,Adyar,0.0,0.0,0,0,0
2015-10-30,Adyar,0.0,0.0,0,0,0
2015-10-31,Adyar,0.0,0.0,0,0,0
2015-11-01,Adyar,0.0,0.0,0,0,0
2015-11-02,Adyar,0.0,0.0,0,0,0
2015-11-03,Adyar,0.0,0.0,0,0,0
2015-11-04,Adyar,0.0,0.0,0,0,0
2015-11-05,Adyar,0.0,0.0,0,0,0
2015-11-06,Adyar,1.0,1.0,0,1,0
2015-11-07,Adyar,0.0,1.0,0,0,0
2015-11-08,Adyar,0.0,1.0,0,0,0
2015-11-09,Adyar,0.0,1.0,0,0,0
2015-11-10,Adyar,0.0,1.0,0,0,0
2015-11-11,Adyar,0.0,1.0,0,0,0
2015-11-12,Adyar,0.0,1.0,0,0,0
2015-11-13,Adyar,0.0,0.0,0,0,0
2015-11-14,Adyar,0.0,0.0,0,0,0
2015-11-15,Adyar,0.0,0.0,0,0,0
2015-11-16,Adyar,0.0,0.0,0,0,0
2015-11-17,Adyar,0.0,0.0,0,0,0
2015-11-18,Adyar,0.0,0.0,0,0,0
2015-11-19,Adyar,0.0,0.0,0,0,0
2015-11-20,Adyar,0.0,0.0,0,0,0
2015-11-21,Adyar,0.0,0.0,0,0,0
2015-11-22,Adyar,0.0,0.0,0,0,0
2015-11-23,Adyar,0.0,0.0,0,0,0
2015-11-24,Adyar,0.0,0.0,0,0,0
2015-11-25,Adyar,0.0,0.0,0,0,0
2015-11-26,Adyar,0.0,0.0,0,0,0
2015-11-27,Adyar,0.0,0.0,0,0,0
2015-11-28,Adyar,0.0,0.0,0,0,0
2015-11-29,Adyar,0.0,0.0,0,0,0
2015-11-30,Adyar,0.0,0.0,0,0,0
2015-12-01,Adyar,0.0,0.0,0,0,0
2015-12-02,Adyar,0.0,0.0,0,0,0
2015-12-03,Adyar,0.0,0.0,0,0,0
2015-12-04,Adyar,0.0,0.0,0,0,0
2015-12-05,Adyar,0.0,0.0,1,0,0
2015-12-06,Adyar,0.0,0.0,0,0,0
2015-12-07,Adyar,0.0,0.0,0,0,0
2015-12-08,Adyar,0.0,0.0,0,0,0
2015-12-09,Adyar,0.0,0.0,0,0,0
2015-12-10,Adyar,0.0,0.0,0,0,0
2015-12-11,Adyar,0.0,0.0,0,0,0
2015-12-12,Adyar,0.0,0.0,0,0,0
2015-12-13,Adyar,0.0,0.0,0,0,0
2015-12-14,Adyar,0.0,0.0,0,0,0
2015-12-15,Adyar,0.0,0.0,0,0,0
2015-12-16,Adyar,0.0,0.0,0,0,0
2015-12-17,Adyar,0.0,0.0,0,0,0
2015-12-18,Adyar,0.0,0.0,0,0,0
2015-12-19,Adyar,0.0,0.0,0,0,0
2015-12-20,Adyar,0.0,0.0,0,0,0
2015-12-21,Adyar,0.0,0.0,0,0,0
2015-12-22,Adyar,0.0,0.0,0,0,0
2015-12-23,Adyar,0.0,0.0,0,0,0
2015-12-24,Adyar,0.0,0.0,0,0,0
2015-12-25,Adyar,0.0,0.0,0,0,0
2015-12-26,Adyar,0.0,0.0,0,0,0
2015-12-27,Adyar,0.0,0.0,0,0,0
2015-12-28,Adyar,0.0,0.0,0,0,0
2015-12-29,Adyar,0.0,0.0,0,0,0
2015-12-30,Adyar,0.0,0.0,0,0,0
2015-12-31,Adyar,0.0,0.0,0,0,0
2016-01-01,Adyar,0.0,0.0,0,0,0
2016-01-02,Adyar,0.0,0.0,0,0,0
2016-01-03,Adyar,0.0,0.0,0,0,0
2016-01-04,Adyar,0.0,0.0,0,0,0
2016-01-05,Adyar,0.0,0.0,0,0,0
2016-01-06,Adyar,0.0,0.0,0,0,0
2016-01-07,Adyar,0.0,0.0,0,0,0
2016-01-08,Adyar,0.0,0.0,0,0,0
2016-01-09,Adyar,0.0,0.0,0,0,0
2016-01-10,Adyar,0.0,0.0,0,0,0
2016-01-11,Adyar,0.0,0.0,0,0,0
2016-01-12,Adyar,0.0,0.0,0,0,0
2016-01-13,Adyar,0.0,0.0,0,0,0
2016-01-14,Adyar,0.0,0.0,0,0,0
2016-01-15,Adyar,0.0,0.0,0,0,0
2016-01-16,Adyar,0.0,0.0,1,0,0
2016-01-17,Adyar,0.0,0.0,0,0,0
2016-01-18,Adyar,0.0,0.0,0,0,0
2016-01-19,Adyar,0.0,0.0,0,0,0
2016-01-20,Adyar,0.0,0.0,0,0,0
2016-01-21,Adyar,0.0,0.0,0,0,0
2016-01-22,Adyar,0.0,0.0,1,0,0
2016-01-23,Adyar,0.0,0.0,0,0,0
2016-01-24,Adyar,0.0,0.0,0,0,0
2016-01-25,Adyar,0.0,0.0,0,0,0
2016-01-26,Adyar,0.0,0.0,0,0,0
2016-01-27,Adyar,0.0,0.0,0,0,0
2016-01-28,Adyar,0.0,0.0,0,0,0
2016-01-29,Adyar,0.0,0.0,0,0,0
2016-01-30,Adyar,0.0,0.0,0,0,0
2016-01-31,Adyar,0.0,0.0,0,0,0
2016-02-01,Adyar,0.0,0.0,0,0,0
2016-02-02,Adyar,0.0,0.0,0,0,0
2016-02-03,Adyar,0.0,0.0,0,0,0
2016-02-04,Adyar,0.0,0.0,0,0,0
2016-02-05,Adyar,0.0,0.0,0,0,0
2016-02-06,Adyar,0.0,0.0,1,0,0
2016-02-07,Adyar,0.0,0.0,0,0,0
2016-02-08,Adyar,0.0,0.0,0,0,0
2016-02-09,Adyar,0.0,0.0,0,0,0
2016-02-10,Adyar,0.0,0.0,0,0,0
2016-02-11,Adyar,0.0,0.0,0,0,0
2016-02-12,Adyar,0.0,0.0,0,0,0
2016-02-13,Adyar,0.0,0.0,0,0,0
2016-02-14,Adyar,0.0,0.0,0,0,0
2016-02-15,Adyar,0.0,0.0,0,0,0
2016-02-16,Adyar,0.0,0.0,0,0,0
2016-02-17,Adyar,0.0,0.0,0,0,0
2016-02-18,Adyar,0.0,0.0,0,0,0
2016-02-19,Adyar,0.0,0.0,0,0,0
2016-02-20,Adyar,0.0,0.0,1,0,0
2016-02-21,Adyar,0.0,0.0,0,0,0
2016-02-22,Adyar,0.0,0.0,0,0,0
2016-02-23,Adyar,0.0,0.0,0,0,0
2016-02-24,Adyar,0.0,0.0,0,0,0
2016-02-25,Adyar,0.0,0.0,0,0,0
2016-02-26,Adyar,0.0,0.0,0,0,0
2016-02-27,Adyar,0.0,0.0,0,0,0
2016-02-28,Adyar,0.0,0.0,0,0,0
2016-02-29,Adyar,0.0,0.0,0,0,0
2016-03-01,Adyar,0.0,0.0,0,0,0
2016-03-02,Adyar,0.0,0.0,0,0,0
2016-03-03,Adyar,0.0,0.0,0,0,0
2016-03-04,Adyar,0.0,0.0,0,0,0
2016-03-05,Adyar,0.0,0.0,0,0,0
2016-03-06,Adyar,0.0,0.0,0,0,0
2016-03-07,Adyar,0.0,0.0,0,0,0
2016-03-08,Adyar,0.0,0.0,0,0,0
2016-03-09,Adyar,0.0,0.0,0,0,0
2016-03-10,Adyar,0.0,0.0,0,0,0
2016-03-11,Adyar,0.0,0.0,0,0,0
2016-03-12,Adyar,0.0,0.0,0,0,0
2016-03-13,Adyar,0.0,0.0,0,0,0
2016-03-14,Adyar,0.0,0.0,0,0,0
2016-03-15,Adyar,0.0,0.0,0,0,0
2016-03-16,Adyar,0.0,0.0,0,0,0
2016-03-17,Adyar,0.0,0.0,0,0,0
2016-03-18,Adyar,0.0,0.0,0,0,0
2016-03-19,Adyar,0.0,0.0,0,0,0
2016-03-20,Adyar,0.0,0.0,0,0,0
2016-03-21,Adyar,0.0,0.0,0,0,0
2016-03-22,Adyar,0.0,0.0,0,0,0
2016-03-23,Adyar,0.0,0.0,0,0,0
2016-03-24,Adyar,0.0,0.0,0,0,0
2016-03-25,Adyar,0.0,0.0,0,0,0
2016-03-26,Adyar,0.0,0.0,0,0,0
2016-03-27,Adyar,0.0,0.0,0,0,0
2016-03-28,Adyar,0.0,0.0,0,0,0
2016-03-29,Adyar,0.0,0.0,0,0,0
2016-03-30,Adyar,0.0,0.0,0,0,0
2016-03-31,Adyar,0.0,0.0,0,0,0
2016-04-01,Adyar,0.0,0.0,0,0,0
2016-04-02,Adyar,0.0,0.0,0,0,0
2016-04-03,Adyar,0.0,0.0,0,0,0
2016-04-04,Adyar,0.0,0.0,0,0,0
2016-04-05,Adyar,0.0,0.0,0,0,0
2016-04-06,Adyar,0.0,0.0,0,0,0
2016-04-07,Adyar,0.0,0.0,0,0,0
2016-04-08,Adyar,0.0,0.0,0,0,0
2016-04-09,Adyar,0.0,0.0,0,0,0
2016-04-10,Adyar,0.0,0.0,0,0,0
2016-04-11,Adyar,0.0,0.0,0,0,0
2016-04-12,Adyar,0.0,0.0,0,0,0
2016-04-13,Adyar,0.0,0.0,0,0,0
2016-04-14,Adyar,0.0,0.0,0,0,0
2016-04-15,Adyar,0.0,0.0,0,0,0
2016-04-16,Adyar,0.0,0.0,0,0,0
2016-04-17,Adyar,0.0,0.0,0,0,0
2016-04-18,Adyar,0.0,0.0,0,0,0
2016-04-19,Adyar,0.0,0.0,0,0,0
2016-04-20,Adyar,0.0,0.0,0,0,0
2016-04-21,Adyar,0.0,0.0,0,0,0
2016-04-22,Adyar,0.0,0.0,0,0,0
2016-04-23,Adyar,0.0,0.0,0,0,0
2016-04-24,Adyar,0.0,0.0,0,0,0
2016-04-25,Adyar,0.0,0.0,0,0,0
2016-04-26,Adyar,0.0,0.0,0,0,0
2016-04-27,Adyar,0.0,0.0,0,0,0
2016-04-28,Adyar,0.0,0.0,0,0,0
2016-04-29,Adyar,0.0,0.0,0,0,0
2016-04-30,Adyar,0.0,0.0,0,0,0
2016-05-01,Adyar,0.0,0.0,0,0,0
2016-05-02,Adyar,0.0,0.0,0,0,0
2016-05-03,Adyar,0.0,0.0,0,0,0
2016-05-04,Adyar,0.0,0.0,0,0,0
2016-05-05,Adyar,0.0,0.0,0,0,0
2016-05-06,Adyar,0.0,0.0,0,0,0
2016-05-07,Adyar,0.0,0.0,0,0,0
2016-05-08,Adyar,0.0,0.0,0,0,0
2016-05-09,Adyar,0.0,0.0,0,0,0
2016-05-10,Adyar,0.0,0.0,0,0,0
2016-05-11,Adyar,0.0,0.0,0,0,0
2016-05-12,Adyar,0.0,0.0,0,0,0
2016-05-13,Adyar,0.0,0.0,0,0,0
2016-05-14,Adyar,0.0,0.0,0,0,0
2016-05-15,Adyar,0.0,0.0,0,0,0
2016-05-16,Adyar,0.0,0.0,0,0,0
2016-05-17,Adyar,0.0,0.0,0,0,0
2016-05-18,Adyar,0.0,0.0,0,0,0
2016-05-19,Adyar,0.0,0.0,0,0,0
2016-05-20,Adyar,0.0,0.0,0,0,0
2016-05-21,Adyar,0.0,0.0,1,0,0
2016-05-22,Adyar,0.0,0.0,0,0,0
2016-05-23,Adyar,0.0,0.0,0,0,0
2016-05-24,Adyar,0.0,0.0,0,0,0
2016-05-25,Adyar,0.0,0.0,0,0,0
2016-05-26,Adyar,0.0,0.0,0,0,0
2016-05-27,Adyar,0.0,0.0,0,0,0
2016-05-28,Adyar,0.0,0.0,0,0,0
2016-05-29,Adyar,0.0,0.0,0,0,0
2016-05-30,Adyar,0.0,0.0,0,0,0
2016-05-31,Adyar,0.0,0.0,0,0,0
2016-06-01,Adyar,0.0,0.0,0,0,0
2016-06-02,Adyar,0.0,0.0,0,0,0
2016-06-03,Adyar,0.0,0.0,0,0,0
2016-06-04,Adyar,0.0,0.0,0,0,0
2016-06-05,Adyar,0.0,0.0,0,0,0
2016-06-06,Adyar,0.0,0.0,0,0,0
2016-06-07,Adyar,0.0,0.0,0,0,0
2016-06-08,Adyar,0.0,0.0,0,0,0
2016-06-09,Adyar,0.0,0.0,0,0,0
2016-06-10,Adyar,0.0,0.0,0,0,0
2016-06-11,Adyar,0.0,0.0,0,0,0
2016-06-12,Adyar,0.0,0.0,0,0,0
2016-06-13,Adyar,0.0,0.0,0,0,0
2016-06-14,Adyar,0.0,0.0,0,0,0
2016-06-15,Adyar,0.0,0.0,0,0,0
2016-06-16,Adyar,0.0,0.0,0,0,0
2016-06-17,Adyar,0.0,0.0,0,0,0
2016-06-18,Adyar,0.0,0.0,0,0,0
2016-06-19,Adyar,0.0,0.0,0,0,0
2016-06-20,Adyar,0.0,0.0,0,0,0
2016-06-21,Adyar,0.0,0.0,0,0,0
2016-06-22,Adyar,0.0,0.0,0,0,0
2016-06-23,Adyar,0.0,0.0,0,0,0
2016-06-24,Adyar,0.0,0.0,0,0,0
2016-06-25,Adyar,0.0,0.0,0,0,0
2016-06-26,Adyar,0.0,0.0,0,0,0
2016-06-27,Adyar,0.0,0.0,0,0,0
2016-06-28,Adyar,0.0,0.0,0,0,0
2016-06-29,Adyar,0.0,0.0,0,0,0
2016-06-30,Adyar,0.0,0.0,0,0,0
2016-07-01,Adyar,0.0,0.0,0,0,0
2016-07-02,Adyar,0.0,0.0,0,0,0
2016-07-03,Adyar,0.0,0.0,0,0,0
2016-07-04,Adyar,0.0,0.0,0,0,0
2016-07-05,Adyar,0.0,0.0,0,0,0
2016-07-06,Adyar,0.0,0.0,0,0,0
2016-07-07,Adyar,0.0,0.0,0,0,0
2016-07-08,Adyar,0.0,0.0,0,0,0
2016-07-09,Adyar,0.0,0.0,0,0,0
2016-07-10,Adyar,0.0,0.0,0,0,0
2016-07-11,Adyar,0.0,0.0,0,0,0
2016-07-12,Adyar,0.0,0.0,0,0,0
2016-07-13,Adyar,0.0,0.0,0,0,0
2016-07-14,Adyar,0.0,0.0,0,0,0
2016-07-15,Adyar,0.0,0.0,0,0,0
2016-07-16,Adyar,0.0,0.0,0,0,0
2016-07-17,Adyar,0.0,0.0,0,0,0
2016-07-18,Adyar,0.0,0.0,0,0,0
2016-07-19,Adyar,0.0,0.0,0,0,0
2016-07-20,Adyar,0.0,0.0,0,0,0
2016-07-21,Adyar,0.0,0.0,0,0,0
2016-07-22,Adyar,0.0,0.0,0,0,0
2016-07-23,Adyar,0.0,0.0,0,0,0
2016-07-24,Adyar,0.0,0.0,0,0,0
2016-07-25,Adyar,0.0,0.0,0,0,0
2016-07-26,Adyar,0.0,0.0,0,0,0
2016-07-27,Adyar,0.0,0.0,0,0,0
2016-07-28,Adyar,0.0,0.0,0,0,0
2016-07-29,Adyar,0.0,0.0,0,0,0
2016-07-30,Adyar,0.0,0.0,0,0,0
2016-07-31,Adyar,0.0,0.0,0,0,0
2016-08-01,Adyar,0.0,0.0,0,0,0
2016-08-02,Adyar,0.0,0.0,0,0,0
2016-08-03,Adyar,0.0,0.0,0,0,0
2016-08-04,Adyar,0.0,0.0,0,0,0
2016-08-05,Adyar,0.0,0.0,0,0,0
2016-08-06,Adyar,0.0,0.0,0,0,0
2016-08-07,Adyar,0.0,0.0,0,0,0
2016-08-08,Adyar,0.0,0.0,0,0,0
2016-08-09,Adyar,0.0,0.0,0,0,0
2016-08-10,Adyar,0.0,0.0,0,0,0
2016-08-11,Adyar,0.0,0.0,0,0,0
2016-08-12,Adyar,0.0,0.0,0,0,0
2016-08-13,Adyar,0.0,0.0,0,0,0
2016-08-14,Adyar,0.0,0.0,0,0,0
2016-08-15,Adyar,0.0,0.0,0,0,0
2016-08-16,Adyar,0.0,0.0,0,0,0
2016-08-17,Adyar,0.0,0.0,0,0,0
2016-08-18,Adyar,0.0,0.0,0,0,0
2016-08-19,Adyar,0.0,0.0,0,0,0
2016-08-20,Adyar,0.0,0.0,0,0,0
2016-08-21,Adyar,0.0,0.0,0,0,0
2016-08-22,Adyar,0.0,0.0,0,0,0
2016-08-23,Adyar,0.0,0.0,0,0,0
2016-08-24,Adyar,0.0,0.0,0,0,0
2016-08-25,Adyar,0.0,0.0,0,0,0
2016-08-26,Adyar,0.0,0.0,0,0,0
2016-08-27,Adyar,0.0,0.0,0,0,0
2016-08-28,Adyar,0.0,0.0,0,0,0
2016-08-29,Adyar,0.0,0.0,0,0,0
2016-08-30,Adyar,0.0,0.0,0,0,0
2016-08-31,Adyar,0.0,0.0,0,0,0
2016-09-01,Adyar,0.0,0.0,0,0,0
2016-09-02,Adyar,0.0,0.0,0,0,0
2016-09-03,Adyar,0.0,0.0,0,0,0
2016-09-04,Adyar,0.0,0.0,0,0,0
2016-09-05,Adyar,0.0,0.0,0,0,0
2016-09-06,Adyar,0.0,0.0,0,0,0
2016-09-07,Adyar,0.0,0.0,0,0,0
2016-09-08,Adyar,0.0,0.0,0,0,0
2016-09-09,Adyar,0.0,0.0,0,0,0
2016-09-10,Adyar,0.0,0.0,0,0,0
2016-09-11,Adyar,0.0,0.0,0,0,0
2016-09-12,Adyar,0.0,0.0,0,0,0
2016-09-13,Adyar,0.0,0.0,0,0,0
2016-09-14,Adyar,0.0,0.0,0,0,0
2016-09-15,Adyar,0.0,0.0,0,0,0
2016-09-16,Adyar,0.0,0.0,0,0,0
2016-09-17,Adyar,0.0,0.0,0,0,0
2016-09-18,Adyar,0.0,0.0,0,0,0
2016-09-19,Adyar,0.0,0.0,0,0,0
2016-09-20,Adyar,0.0,0.0,0,0,0
2016-09-21,Adyar,0.0,0.0,0,0,0
2016-09-22,Adyar,0.0,0.0,0,0,0
2016-09-23,Adyar,0.0,0.0,0,0,0
2016-09-24,Adyar,0.0,0.0,0,0,0
2016-09-25,Adyar,0.0,0.0,0,0,0
2016-09-26,Adyar,0.0,0.0,0,0,0
2016-09-27,Adyar,0.0,0.0,0,0,0
2016-09-28,Adyar,0.0,0.0,0,0,0
2016-09-29,Adyar,0.0,0.0,0,0,0
2016-09-30,Adyar,0.0,0.0,0,0,0
2016-10-01,Adyar,0.0,0.0,0,0,0
2016-10-02,Adyar,0.0,0.0,0,0,0
2016-10-03,Adyar,0.0,0.0,0,0,0
2016-10-04,Adyar,0.0,0.0,0,0,0
2016-10-05,Adyar,0.0,0.0,0,0,0
2016-10-06,Adyar,0.0,0.0,0,0,0
2016-10-07,Adyar,0.0,0.0,0,0,0
2016-10-08,Adyar,0.0,0.0,0,0,0
2016-10-09,Adyar,0.0,0.0,0,0,0
2016-10-10,Adyar,0.0,0.0,0,0,0
2016-10-11,Adyar,0.0,0.0,0,0,0
2016-10-12,Adyar,0.0,0.0,0,0,0
2016-10-13,Adyar,0.0,0.0,0,0,0
2016-10-14,Adyar,0.0,0.0,0,0,0
2016-10-15,Adyar,0.0,0.0,0,0,0
2016-10-16,Adyar,0.0,0.0,0,0,0
2016-10-17,Adyar,0.0,0.0,0,0,0
2016-10-18,Adyar,0.0,0.0,0,0,0
2016-10-19,Adyar,0.0,0.0,0,0,0
2016-10-20,Adyar,0.0,0.0,0,0,0
2016-10-21,Adyar,0.0,0.0,0,0,0
2016-10-22,Adyar,0.0,0.0,0,0,0
2016-10-23,Adyar,0.0,0.0,0,0,0
2016-10-24,Adyar,0.0,0.0,0,0,0
2016-10-25,Adyar,0.0,0.0,0,0,0
2016-10-26,Adyar,0.0,0.0,0,0,0
2016-10-27,Adyar,0.0,0.0,0,0,0
2016-10-28,Adyar,0.0,0.0,0,0,0
2016-10-29,Adyar,0.0,0.0,0,0,0
2016-10-30,Adyar,0.0,0.0,0,0,0
2016-10-31,Adyar,0.0,0.0,1,0,0
2016-11-01,Adyar,0.0,0.0,0,0,0
2016-11-02,Adyar,0.0,0.0,0,0,0
2016-11-03,Adyar,0.0,0.0,0,0,0
2016-11-04,Adyar,0.0,0.0,0,0,0
2016-11-05,Adyar,0.0,0.0,0,0,0
2016-11-06,Adyar,0.0,0.0,0,0,0
2016-11-07,Adyar,0.0,0.0,0,0,0
2016-11-08,Adyar,0.0,0.0,0,0,0
2016-11-09,Adyar,0.0,0.0,0,0,0
2016-11-10,Adyar,0.0,0.0,0,0,0
2016-11-11,Adyar,0.0,0.0,0,0,0
2016-11-12,Adyar,0.0,0.0,0,0,0
2016-11-13,Adyar,0.0,0.0,0,0,0
2016-11-14,Adyar,0.0,0.0,0,0,0
2016-11-15,Adyar,0.0,0.0,0,0,0
2016-11-16,Adyar,0.0,0.0,0,0,0
2016-11-17,Adyar,0.0,0.0,0,0,0
2016-11-18,Adyar,0.0,0.0,0,0,0
2016-11-19,Adyar,0.0,0.0,0,0,0
2016-11-20,Adyar,0.0,0.0,0,0,0
2016-11-21,Adyar,0.0,0.0,0,0,0
2016-11-22,Adyar,0.0,0.0,0,0,0
2016-11-23,Adyar,0.0,0.0,0,0,0
2016-11-24,Adyar,0.0,0.0,0,0,0
2016-11-25,Adyar,0.0,0.0,0,0,0
2016-11-26,Adyar,0.0,0.0,0,0,0
2016-11-27,Adyar,0.0,0.0,0,0,0
2016-11-28,Adyar,0.0,0.0,0,0,0
2016-11-29,Adyar,0.0,0.0,0,0,0
2016-11-30,Adyar,0.0,0.0,0,0,0
2016-12-01,Adyar,0.0,0.0,0,0,0
2016-12-02,Adyar,0.0,0.0,0,0,0
2016-12-03,Adyar,0.0,0.0,0,0,0
2016-12-04,Adyar,0.0,0.0,0,0,0
2016-12-05,Adyar,1.0,1.0,0,1,0
2016-12-06,Adyar,0.0,1.0,0,0,0
2016-12-07,Adyar,0.0,1.0,0,0,0
