claim_id,worker_id,zone,claim_date,claim_hour,has_real_disruption,is_fraudster,is_fraud,gps_zone_mismatch,wifi_home_ssid,battery_charging,accelerometer_idle,platform_app_inactive,ip_home_match,claim_latency_under30s,gps_jitter_perfect,barometer_mismatch,hw_fingerprint_match,app_install_cluster,days_since_onboard,referral_depth,simultaneous_zone_claims,zone_depth_score,fps_score,fps_tier,iss_score,city
CLM0000150,CHE_02108,Anna Nagar,2022-01-16,9,0,0,0,0,0,0,0,0,0,0.0,0.163688,0,0.0,0,420,4,1,0.7314,0.0,GREEN,37,Chennai
CLM0000151,CHE_06363,T Nagar,2025-10-26,17,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0,87,1,0,0.8394,0.0082,GREEN,43,Chennai
CLM0000152,CHE_04833,Guindy,2021-04-02,18,0,0,0,0,0,0,0,0,0,0.0,0.149148,0,0.0,0,163,1,2,0.5854,0.0536,GREEN,20,Chennai
CLM0000153,CHE_08719,Sholinganallur,2020-10-20,9,0,0,0,0,1,1,1,1,1,1.0,0.917431,0,1.0,1,20,1,18,0.05,0.1622,GREEN,26,Chennai
CLM0000154,CHE_05125,Anna Nagar,2025-11-26,15,0,0,0,0,0,0,0,0,0,0.0,0.237224,0,0.0,0,40,4,5,0.5584,0.0,GREEN,46,Chennai
CLM0000155,CHE_02620,Velachery,2020-10-31,20,0,0,0,0,0,1,1,1,0,0.0,0.214932,1,0.0,0,224,2,1,0.627,0.3292,YELLOW,48,Chennai
CLM0000156,CHE_09442,Perambur,2024-12-09,21,0,0,0,0,0,0,0,0,0,0.0,0.099786,0,0.0,0,134,3,5,0.753,0.0186,GREEN,45,Chennai
CLM0000157,CHE_05630,Adyar,2025-04-11,19,0,0,0,0,0,0,0,0,0,0.0,0.324479,0,0.0,0,293,1,3,0.3477,0.056,GREEN,39,Chennai
CLM0000158,CHE_01276,T Nagar,2025-03-11,19,0,0,0,0,0,0,0,0,0,0.0,0.009175,0,0.0,0,374,4,4,0.6777,0.0098,GREEN,53,Chennai
CLM0000159,CHE_02973,Porur,2023-02-27,9,0,0,0,0,0,0,0,0,0,0.0,0.281039,0,0.0,0,160,0,2,0.0634,0.0,GREEN,27,Chennai
CLM0000160,CHE_09453,T Nagar,2022-08-13,19,0,0,0,0,0,0,0,0,0,0.0,0.114884,0,0.0,0,278,1,0,0.5294,0.0,GREEN,20,Chennai
CLM0000161,CHE_01420,Perambur,2020-07-15,18,0,0,0,0,0,0,0,0,0,0.0,0.399609,0,0.0,0,396,2,5,0.1392,0.0,GREEN,58,Chennai
CLM0000162,CHE_01876,Anna Nagar,2019-09-07,8,0,1,1,1,0,0,0,0,0,0.0,0.079811,0,0.0,0,10,0,2,0.6831,0.1341,GREEN,42,Chennai
CLM0000163,CHE_09426,Sholinganallur,2019-08-11,9,0,0,0,0,0,0,1,0,1,0.0,0.290686,0,0.0,0,231,3,2,0.8953,0.1269,GREEN,41,Chennai
CLM0000164,CHE_09897,Tambaram,2019-11-22,17,0,0,0,0,0,0,0,0,0,0.0,0.190351,0,0.0,0,259,4,2,0.9331,0.0752,GREEN,24,Chennai
CLM0000165,CHE_06057,Adyar,2023-04-09,13,0,0,0,0,0,1,0,0,0,0.0,0.175407,0,0.0,0,39,4,1,0.4979,0.1928,GREEN,28,Chennai
CLM0000166,CHE_02044,T Nagar,2022-07-14,17,0,0,0,0,0,0,0,0,0,1.0,0.326762,0,1.0,0,336,2,4,0.4672,0.0759,GREEN,31,Chennai
CLM0000167,CHE_00380,Chromepet,2025-02-06,19,0,0,0,0,0,0,0,0,0,1.0,0.0,0,1.0,0,5,2,0,0.2735,0.0555,GREEN,49,Chennai
CLM0000168,CHE_09455,Chromepet,2021-06-16,15,0,0,0,0,0,0,0,0,0,0.0,0.027983,0,0.0,0,120,4,3,0.8712,0.0108,GREEN,32,Chennai
CLM0000169,CHE_02396,Sholinganallur,2019-05-19,15,0,0,0,0,0,1,0,0,0,0.0,0.313709,0,0.0,0,420,0,0,0.6999,0.0,GREEN,39,Chennai
CLM0000170,CHE_07020,Chromepet,2020-02-19,7,0,0,0,0,1,0,0,0,0,0.0,0.396089,0,0.0,0,420,3,6,0.2412,0.1155,GREEN,33,Chennai
CLM0000171,CHE_09255,Tambaram,2025-10-30,9,0,0,0,0,0,0,1,0,0,0.0,0.117584,0,0.0,0,115,3,4,0.5668,0.1121,GREEN,61,Chennai
CLM0000172,CHE_05507,Anna Nagar,2024-11-27,14,0,0,0,0,0,0,0,0,0,0.0,0.385564,0,0.0,0,236,0,2,0.3451,0.0396,GREEN,21,Chennai
CLM0000173,CHE_04205,Chromepet,2025-12-28,16,0,0,0,0,0,0,0,0,0,0.0,0.355478,0,0.0,0,266,3,3,0.6657,0.0,GREEN,30,Chennai
CLM0000174,CHE_06617,Perambur,2024-06-19,7,0,0,0,0,0,0,0,0,0,0.0,0.327037,0,1.0,0,133,0,0,0.8241,0.0,GREEN,43,Chennai
CLM0000175,CHE_09603,Anna Nagar,2024-08-01,13,0,0,0,0,0,0,0,0,0,0.0,0.391733,0,0.0,0,171,2,0,0.9311,0.086,GREEN,26,Chennai
CLM0000176,CHE_04989,Velachery,2025-11-13,7,0,0,0,0,0,0,0,0,0,0.0,0.955471,0,0.0,0,106,0,0,0.4619,0.0186,GREEN,36,Chennai
CLM0000177,CHE_00003,Sholinganallur,2024-04-10,11,0,0,0,0,0,0,0,0,0,0.0,0.092683,0,0.0,0,109,3,1,0.4339,0.0062,GREEN,28,Chennai
CLM0000178,CHE_04257,Guindy,2025-12-10,12,0,0,0,0,0,0,0,0,0,1.0,0.34052,0,0.0,0,105,2,1,0.9517,0.0416,GREEN,55,Chennai
CLM0000179,CHE_02608,Chromepet,2020-11-12,9,1,0,0,0,0,0,0,0,0,0.0,0.115675,0,0.0,0,55,0,0,0.8199,0.0174,GREEN,42,Chennai
CLM0000180,CHE_01614,Sholinganallur,2022-10-15,10,0,0,0,0,0,0,0,0,0,0.0,0.145044,0,0.0,0,378,2,0,0.226,0.0897,GREEN,50,Chennai
CLM0000181,CHE_01603,Tambaram,2016-10-16,8,0,0,0,0,0,0,0,0,0,0.0,0.465117,0,0.0,0,177,1,2,0.2684,0.0594,GREEN,30,Chennai
CLM0000182,CHE_05368,Porur,2023-11-28,14,0,0,0,0,0,0,0,0,0,0.0,0.24533,0,0.0,0,270,3,0,0.7654,0.0604,GREEN,47,Chennai
CLM0000183,CHE_01543,Adyar,2019-01-07,11,0,0,0,0,0,0,1,0,0,0.0,0.019162,0,0.0,0,285,0,6,0.5575,0.1385,GREEN,36,Chennai
CLM0000184,CHE_01955,Velachery,2017-04-27,11,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,151,4,5,0.98,0.0232,GREEN,44,Chennai
CLM0000185,CHE_09836,Sholinganallur,2025-03-08,9,0,0,0,0,0,0,0,0,0,1.0,0.13783,0,0.0,0,237,4,5,0.6758,0.0985,GREEN,37,Chennai
CLM0000186,CHE_09927,Porur,2018-10-25,14,0,0,0,0,0,0,0,0,0,0.0,0.14409,0,0.0,0,420,4,0,0.3139,0.0,GREEN,43,Chennai
CLM0000187,CHE_02352,T Nagar,2024-02-20,11,0,0,0,0,0,0,0,0,0,0.0,0.178414,0,0.0,0,408,3,0,0.7868,0.0411,GREEN,56,Chennai
CLM0000188,CHE_01070,Adyar,2023-07-05,19,0,0,0,0,0,0,0,0,0,1.0,0.23674,0,0.0,0,126,2,1,0.8578,0.0177,GREEN,43,Chennai
CLM0000189,CHE_01659,Tambaram,2025-07-04,21,0,0,0,0,0,0,0,0,0,0.0,0.156623,1,0.0,0,420,1,4,0.9766,0.0114,GREEN,41,Chennai
CLM0000190,CHE_04306,T Nagar,2021-02-07,20,0,1,1,0,0,0,0,0,0,0.0,0.00912,0,0.0,0,420,4,0,0.05,0.0212,GREEN,32,Chennai
CLM0000191,CHE_05217,T Nagar,2024-02-26,7,0,0,0,0,0,0,0,1,0,1.0,0.957288,0,1.0,0,278,0,4,0.0723,0.0584,GREEN,50,Chennai
CLM0000192,CHE_08087,Sholinganallur,2025-10-08,9,0,0,0,0,0,0,0,0,0,0.0,0.004708,0,0.0,0,273,3,0,0.8529,0.0169,GREEN,35,Chennai
CLM0000193,CHE_02924,Porur,2018-07-02,13,0,0,0,0,1,0,0,1,0,1.0,0.354259,0,0.0,0,88,1,2,0.249,0.3199,YELLOW,20,Chennai
CLM0000194,CHE_06717,Porur,2024-07-27,8,0,0,0,0,0,0,0,0,0,1.0,0.113747,0,0.0,0,274,0,2,0.6626,0.1206,GREEN,18,Chennai
CLM0000195,CHE_03324,Sholinganallur,2025-08-25,18,0,0,0,0,0,0,0,0,0,0.0,0.329877,0,0.0,0,164,1,4,0.6568,0.0966,GREEN,35,Chennai
CLM0000196,CHE_01973,Sholinganallur,2023-08-02,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,249,3,0,0.5758,0.0266,GREEN,39,Chennai
CLM0000197,CHE_06077,Guindy,2018-11-23,15,0,0,0,0,1,0,1,1,0,1.0,0.10421,0,1.0,1,5,3,18,0.3471,0.16,GREEN,52,Chennai
CLM0000198,CHE_03835,Anna Nagar,2019-08-17,18,0,0,0,0,0,0,0,0,0,0.0,0.392429,0,1.0,0,136,2,0,0.98,0.0216,GREEN,27,Chennai
CLM0000199,CHE_02959,Porur,2019-07-27,21,0,0,0,0,0,0,0,0,0,0.0,0.434197,0,0.0,0,272,3,0,0.4801,0.0841,GREEN,36,Chennai
CLM0000200,CHE_05051,Perambur,2018-03-04,10,0,0,0,0,0,1,0,0,0,1.0,1.0,0,1.0,0,253,4,0,0.7778,0.0204,GREEN,30,Chennai
CLM0000201,CHE_01137,T Nagar,2023-11-02,19,0,0,0,0,0,0,0,0,0,0.0,0.152443,0,0.0,0,420,0,4,0.0574,0.0,GREEN,48,Chennai
CLM0000202,CHE_00075,Sholinganallur,2023-01-14,11,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,1,420,2,0,0.1552,0.0415,GREEN,46,Chennai
CLM0000203,CHE_00497,Anna Nagar,2022-10-14,7,0,0,0,0,0,0,0,0,0,0.0,0.068986,0,0.0,0,113,0,2,0.1295,0.0,GREEN,44,Chennai
CLM0000204,CHE_06485,T Nagar,2024-01-02,21,0,1,1,0,0,0,0,0,0,0.0,0.216432,0,0.0,0,420,3,0,0.5829,0.0,GREEN,41,Chennai
CLM0000205,CHE_04461,Anna Nagar,2025-02-15,8,0,0,0,0,0,1,0,0,0,0.0,0.269525,0,0.0,0,94,4,3,0.1196,0.2398,GREEN,45,Chennai
CLM0000206,CHE_01590,Adyar,2024-10-19,10,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,115,2,6,0.638,0.0676,GREEN,57,Chennai
CLM0000207,CHE_04282,Tambaram,2025-01-07,8,0,0,0,0,0,0,0,0,0,0.0,0.227521,0,0.0,0,172,4,4,0.8926,0.0249,GREEN,36,Chennai
CLM0000208,CHE_05088,Chromepet,2025-10-06,13,0,0,0,0,0,0,0,0,0,0.0,0.285425,0,0.0,0,412,4,2,0.926,0.0,GREEN,53,Chennai
CLM0000209,CHE_06710,Perambur,2024-10-17,16,0,0,0,0,1,0,0,0,0,0.0,0.355216,0,0.0,0,214,0,0,0.6477,0.0879,GREEN,54,Chennai
CLM0000210,CHE_06356,Guindy,2025-07-26,18,0,0,0,0,0,1,0,1,0,0.0,0.975858,0,0.0,0,208,4,0,0.98,0.224,GREEN,49,Chennai
CLM0000211,CHE_05408,Tambaram,2024-11-28,7,0,0,0,0,0,0,0,0,0,0.0,0.161559,0,0.0,1,302,0,0,0.7345,0.0293,GREEN,38,Chennai
CLM0000212,CHE_04944,Tambaram,2025-03-24,9,0,0,0,0,0,0,1,1,0,0.0,0.433941,0,0.0,0,213,2,3,0.8164,0.188,GREEN,33,Chennai
CLM0000213,CHE_03230,Tambaram,2021-09-01,11,0,0,0,0,0,1,0,0,0,0.0,0.083395,0,0.0,0,329,2,4,0.1272,0.0842,GREEN,42,Chennai
CLM0000214,CHE_03474,Tambaram,2025-08-29,10,0,0,0,0,0,1,1,0,0,0.0,0.93777,0,0.0,0,325,3,5,0.3565,0.226,GREEN,47,Chennai
CLM0000215,CHE_09236,Porur,2021-10-04,9,0,0,0,0,0,0,0,0,0,0.0,0.43062,0,0.0,0,192,1,4,0.7285,0.0,GREEN,18,Chennai
CLM0000216,CHE_08477,Perambur,2021-10-07,16,0,0,0,0,0,0,0,1,0,0.0,0.103316,1,0.0,0,169,0,1,0.638,0.1641,GREEN,43,Chennai
CLM0000217,CHE_01602,T Nagar,2025-08-02,20,0,0,0,0,0,0,0,0,0,0.0,0.318935,0,0.0,0,290,0,3,0.8911,0.0,GREEN,31,Chennai
CLM0000218,CHE_08081,Tambaram,2025-12-08,21,0,0,0,0,0,1,0,1,0,0.0,0.263788,0,0.0,0,37,3,0,0.9755,0.201,GREEN,19,Chennai
CLM0000219,CHE_01298,Sholinganallur,2021-01-24,8,0,0,0,0,0,0,0,0,0,0.0,0.131933,0,0.0,0,245,3,1,0.5673,0.0476,GREEN,31,Chennai
CLM0000220,CHE_03473,T Nagar,2024-12-08,16,0,0,0,0,0,0,0,0,0,0.0,0.213809,0,0.0,0,331,0,0,0.9487,0.0,GREEN,29,Chennai
CLM0000221,CHE_05918,Chromepet,2025-07-03,18,0,0,0,0,0,0,0,0,0,0.0,0.183604,0,0.0,0,36,2,0,0.05,0.0,GREEN,49,Chennai
CLM0000222,CHE_05358,T Nagar,2018-07-28,18,0,0,0,0,0,0,0,1,0,0.0,0.991809,0,0.0,0,420,3,5,0.8982,0.1011,GREEN,29,Chennai
CLM0000223,CHE_00734,T Nagar,2022-04-19,13,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0,268,3,0,0.5656,0.0402,GREEN,53,Chennai
CLM0000224,CHE_04590,Chromepet,2020-01-04,13,0,0,0,0,0,0,0,0,0,0.0,0.157582,0,0.0,0,81,4,1,0.4022,0.0,GREEN,42,Chennai
CLM0000225,CHE_06856,Tambaram,2025-11-12,12,0,0,0,0,0,0,0,0,0,0.0,0.158535,0,0.0,0,365,0,0,0.9054,0.0366,GREEN,27,Chennai
CLM0000226,CHE_02613,Anna Nagar,2022-02-11,21,0,0,0,0,0,0,0,0,0,0.0,0.259083,1,0.0,0,226,1,4,0.8348,0.0632,GREEN,33,Chennai
CLM0000227,CHE_07009,Velachery,2019-10-01,8,0,0,0,0,0,0,0,0,0,0.0,0.028349,0,0.0,0,172,1,3,0.6927,0.0132,GREEN,48,Chennai
CLM0000228,CHE_06334,Adyar,2022-09-18,21,0,0,0,0,0,0,0,0,1,0.0,0.98145,0,0.0,0,17,4,1,0.8958,0.1189,GREEN,42,Chennai
CLM0000229,CHE_08185,Porur,2023-04-09,18,0,1,1,1,0,1,1,1,1,0.0,0.116565,1,0.0,1,22,2,18,0.8221,0.7446,RED,43,Chennai
CLM0000230,CHE_05372,T Nagar,2025-06-13,17,0,1,1,1,0,0,0,1,0,1.0,0.296049,0,0.0,0,339,0,1,0.7572,0.5925,YELLOW,46,Chennai
CLM0000231,CHE_09761,Porur,2022-04-18,7,0,1,1,1,1,0,1,1,1,0.0,0.087092,0,0.0,1,5,1,18,0.8407,0.7436,RED,31,Chennai
CLM0000232,CHE_02674,Anna Nagar,2021-10-01,11,0,1,1,1,1,1,0,1,1,1.0,0.851011,0,0.0,1,5,2,9,0.7161,0.7177,RED,40,Chennai
CLM0000233,CHE_04863,Tambaram,2022-04-05,10,0,1,1,1,0,1,1,1,0,0.0,0.020805,0,1.0,1,5,1,18,0.9541,0.4475,YELLOW,55,Chennai
CLM0000234,CHE_02371,Adyar,2023-09-20,18,0,1,1,0,0,0,0,0,0,0.0,0.300056,0,0.0,0,184,1,4,0.7041,0.8161,RED,50,Chennai
CLM0000235,CHE_03853,Anna Nagar,2022-07-13,18,0,1,1,0,1,1,0,1,0,0.0,0.112759,0,0.0,1,20,2,18,0.8882,0.5784,YELLOW,49,Chennai
CLM0000236,CHE_00343,Sholinganallur,2024-04-09,14,0,1,1,0,1,0,1,1,1,1.0,0.948278,0,1.0,1,16,0,18,0.1517,0.5923,YELLOW,50,Chennai
CLM0000237,CHE_07361,Adyar,2022-10-25,21,0,1,1,0,0,0,0,1,0,0.0,1.0,0,0.0,0,420,2,0,0.7823,0.5126,YELLOW,18,Chennai
CLM0000238,CHE_08504,Anna Nagar,2023-02-14,15,0,1,1,0,0,0,0,1,0,0.0,0.154334,0,1.0,0,392,2,5,0.2194,0.4587,YELLOW,45,Chennai
CLM0000239,CHE_08858,Chromepet,2023-08-06,17,0,1,1,0,1,0,1,0,1,0.0,1.0,1,1.0,1,20,0,18,0.8387,0.6912,RED,43,Chennai
CLM0000240,CHE_04516,T Nagar,2022-09-15,16,0,0,0,0,1,0,0,0,0,0.0,0.107317,0,0.0,0,321,1,4,0.0789,0.1032,GREEN,39,Chennai
CLM0000241,CHE_03535,Adyar,2021-05-03,21,0,0,0,0,0,0,0,0,0,1.0,0.211899,0,0.0,0,14,3,4,0.5202,0.0125,GREEN,38,Chennai
CLM0000242,CHE_05599,T Nagar,2019-05-02,13,0,0,0,0,0,0,0,0,0,0.0,0.085221,0,0.0,0,420,4,0,0.7377,0.0051,GREEN,34,Chennai
CLM0000243,CHE_03040,Anna Nagar,2020-12-16,11,0,0,0,0,0,0,0,0,0,0.0,0.027496,0,0.0,0,179,0,2,0.6867,0.0488,GREEN,27,Chennai
CLM0000244,CHE_02898,Sholinganallur,2020-05-27,16,0,0,0,0,0,0,0,0,0,0.0,0.196116,0,0.0,0,393,0,4,0.8503,0.0939,GREEN,51,Chennai
CLM0000245,CHE_06321,T Nagar,2022-03-14,15,0,0,0,0,0,0,1,0,0,0.0,0.264525,0,0.0,0,420,4,4,0.9137,0.2002,GREEN,50,Chennai
CLM0000246,CHE_00045,Adyar,2020-04-26,20,0,0,0,0,0,0,0,0,0,0.0,0.28569,0,1.0,0,200,3,2,0.9662,0.0412,GREEN,51,Chennai
CLM0000247,CHE_07997,T Nagar,2016-03-29,19,0,0,0,0,0,0,0,0,0,0.0,0.1024,0,0.0,0,286,3,2,0.2152,0.0,GREEN,51,Chennai
CLM0000248,CHE_08725,Velachery,2018-12-24,16,0,0,0,0,1,0,0,0,0,0.0,0.371533,0,1.0,0,219,2,0,0.4857,0.115,GREEN,41,Chennai
CLM0000249,CHE_09630,Perambur,2025-01-24,13,0,0,0,0,0,0,0,0,0,0.0,0.223174,0,0.0,0,307,3,1,0.7132,0.0,GREEN,41,Chennai
CLM0000250,CHE_06689,Sholinganallur,2022-10-30,17,0,1,1,0,0,0,0,0,0,0.0,0.348415,0,0.0,0,119,1,5,0.7497,0.0,GREEN,47,Chennai
CLM0000251,CHE_04662,Porur,2024-03-02,13,0,0,0,0,0,0,0,0,0,0.0,0.095131,0,0.0,1,65,0,3,0.6163,0.0792,GREEN,27,Chennai
CLM0000252,CHE_03687,Anna Nagar,2022-08-17,12,0,0,0,0,0,0,0,0,0,0.0,0.127264,1,0.0,0,320,2,0,0.9316,0.1533,GREEN,27,Chennai
CLM0000253,CHE_01573,T Nagar,2025-06-19,21,0,0,0,0,0,0,0,0,0,0.0,0.262416,0,0.0,0,208,4,1,0.926,0.0,GREEN,23,Chennai
CLM0000254,CHE_01024,Tambaram,2021-09-25,12,0,0,0,0,0,0,0,0,0,0.0,0.15882,0,0.0,0,306,4,1,0.7055,0.0,GREEN,22,Chennai
CLM0000255,CHE_07233,Perambur,2024-02-04,19,0,0,0,0,0,0,0,0,0,0.0,0.218082,0,0.0,0,292,0,1,0.7327,0.0,GREEN,35,Chennai
CLM0000256,CHE_08374,Anna Nagar,2025-03-11,7,0,0,0,0,0,0,0,0,0,0.0,0.02063,1,0.0,0,420,0,5,0.5656,0.145,GREEN,56,Chennai
CLM0000257,CHE_03552,Porur,2023-09-26,14,0,0,0,1,0,0,1,1,0,1.0,0.971923,0,0.0,1,23,2,14,0.086,0.0,GREEN,40,Chennai
CLM0000258,CHE_05187,Tambaram,2022-07-13,14,0,0,0,0,0,0,1,0,0,0.0,0.956953,0,0.0,0,420,0,0,0.98,0.1453,GREEN,51,Chennai
CLM0000259,CHE_02307,Guindy,2022-03-13,15,0,0,0,1,0,0,1,0,0,0.0,0.998981,0,1.0,0,420,3,3,0.636,0.2187,GREEN,39,Chennai
CLM0000260,CHE_07478,T Nagar,2018-03-30,18,0,1,1,1,1,1,1,0,1,1.0,1.0,1,0.0,0,5,1,15,0.3505,0.1634,GREEN,22,Chennai
CLM0000261,CHE_07882,Adyar,2024-10-13,9,0,0,0,0,0,0,0,0,0,1.0,0.043129,0,1.0,0,227,4,1,0.8889,0.0608,GREEN,43,Chennai
CLM0000262,CHE_08080,Tambaram,2017-08-19,18,0,0,0,0,0,0,0,0,0,0.0,0.18386,0,0.0,0,60,0,0,0.1059,0.0493,GREEN,51,Chennai
CLM0000263,CHE_09849,Sholinganallur,2023-04-03,8,0,0,0,0,0,0,1,0,0,0.0,0.040693,0,0.0,0,72,1,0,0.9715,0.0272,GREEN,35,Chennai
CLM0000264,CHE_07613,Perambur,2018-05-29,13,0,0,0,0,0,0,0,0,0,0.0,0.929098,0,0.0,0,176,3,4,0.8512,0.0114,GREEN,41,Chennai
CLM0000265,CHE_07792,Sholinganallur,2024-04-27,21,0,0,0,0,0,0,0,0,0,1.0,0.334798,0,0.0,0,142,1,3,0.98,0.151,GREEN,20,Chennai
CLM0000266,CHE_08289,Porur,2024-07-10,21,0,0,0,0,0,0,1,0,0,0.0,0.37713,0,0.0,0,65,2,0,0.05,0.195,GREEN,42,Chennai
CLM0000267,CHE_04369,Velachery,2022-10-12,7,0,0,0,0,1,0,0,0,0,0.0,0.213437,0,0.0,0,369,3,6,0.3209,0.1327,GREEN,47,Chennai
CLM0000268,CHE_02742,Adyar,2024-04-23,9,0,0,0,0,0,1,0,1,0,0.0,0.259251,0,0.0,0,5,4,0,0.05,0.1856,GREEN,39,Chennai
CLM0000269,CHE_07884,Anna Nagar,2024-11-04,19,1,0,0,0,0,0,0,0,0,0.0,0.17401,0,0.0,0,248,2,0,0.212,0.0617,GREEN,42,Chennai
CLM0000270,CHE_07424,T Nagar,2020-01-31,12,0,0,0,0,0,0,0,0,0,0.0,0.378036,0,0.0,0,420,3,2,0.2035,0.0,GREEN,42,Chennai
CLM0000271,CHE_03084,Chromepet,2018-11-06,13,0,0,0,0,0,0,0,0,0,0.0,0.335068,0,0.0,0,420,0,0,0.9119,0.0573,GREEN,45,Chennai
CLM0000272,CHE_08679,Porur,2025-03-22,21,0,0,0,1,1,1,1,1,1,1.0,1.0,0,0.0,1,31,2,18,0.3275,0.0268,GREEN,54,Chennai
CLM0000273,CHE_01294,Adyar,2022-11-03,13,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0.0,0,420,1,0,0.7063,0.1476,GREEN,45,Chennai
CLM0000274,CHE_01663,Anna Nagar,2023-01-24,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,175,1,0,0.9276,0.0574,GREEN,38,Chennai
CLM0000275,CHE_00362,Tambaram,2021-08-24,7,0,0,0,0,0,0,0,0,1,0.0,1.0,0,0.0,0,8,3,5,0.8728,0.0767,GREEN,27,Chennai
CLM0000276,CHE_08475,Tambaram,2021-04-17,13,0,0,0,0,0,0,0,0,0,0.0,0.100906,0,0.0,0,334,2,2,0.98,0.0614,GREEN,51,Chennai
CLM0000277,CHE_01801,Adyar,2023-08-08,21,0,0,0,0,0,0,0,0,1,0.0,0.113741,1,0.0,0,173,3,3,0.8759,0.0633,GREEN,22,Chennai
CLM0000278,CHE_05150,Porur,2021-04-17,15,0,0,0,0,0,0,0,0,0,0.0,0.333796,0,0.0,0,247,0,5,0.953,0.0,GREEN,38,Chennai
CLM0000279,CHE_01262,Velachery,2024-08-27,12,0,0,0,0,0,0,0,0,0,0.0,0.319086,0,0.0,1,95,2,3,0.7913,0.2456,GREEN,41,Chennai
CLM0000280,CHE_04463,Porur,2020-07-16,18,0,0,0,0,1,0,0,0,0,0.0,0.289438,1,0.0,0,58,3,4,0.7944,0.1321,GREEN,45,Chennai
CLM0000281,CHE_01201,Tambaram,2025-04-22,13,0,0,0,0,0,0,0,0,0,0.0,0.340521,0,0.0,0,277,2,0,0.9319,0.0,GREEN,40,Chennai
CLM0000282,CHE_06559,Velachery,2024-09-25,12,0,0,0,0,0,0,0,1,0,0.0,0.37625,0,0.0,0,5,0,5,0.8732,0.1698,GREEN,39,Chennai
CLM0000283,CHE_06472,Anna Nagar,2021-06-07,15,0,0,0,0,0,0,1,0,0,0.0,0.144662,0,0.0,0,67,1,8,0.9137,0.0404,GREEN,67,Chennai
CLM0000284,CHE_00273,Anna Nagar,2024-08-13,10,0,0,0,0,0,0,0,0,0,0.0,0.466,0,0.0,0,420,4,1,0.357,0.0,GREEN,42,Chennai
CLM0000285,CHE_08363,T Nagar,2025-10-14,19,0,0,0,0,0,0,0,0,0,0.0,0.136449,0,0.0,1,125,1,3,0.7174,0.0691,GREEN,28,Chennai
CLM0000286,CHE_01053,Porur,2023-12-27,18,0,0,0,0,1,0,0,0,0,1.0,0.055646,0,0.0,0,5,4,4,0.534,0.2158,GREEN,50,Chennai
CLM0000287,CHE_07865,Chromepet,2023-10-01,21,0,0,0,0,0,0,0,0,1,0.0,0.946405,0,1.0,0,374,4,0,0.9367,0.1499,GREEN,34,Chennai
CLM0000288,CHE_08920,Tambaram,2023-11-05,20,0,0,0,0,0,0,0,0,0,0.0,0.114907,0,0.0,0,246,1,4,0.1121,0.0626,GREEN,38,Chennai
CLM0000289,CHE_06918,Adyar,2024-11-16,8,0,0,0,0,0,0,0,0,0,0.0,0.372199,0,0.0,0,54,2,3,0.05,0.0226,GREEN,35,Chennai
CLM0000290,CHE_01944,Adyar,2020-08-07,20,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0.0,0,144,3,3,0.7396,0.1223,GREEN,41,Chennai
CLM0000291,CHE_03813,Sholinganallur,2025-09-16,11,0,0,0,0,0,1,0,0,0,0.0,0.140021,0,0.0,0,268,2,5,0.8845,0.0596,GREEN,43,Chennai
CLM0000292,CHE_05831,Guindy,2023-06-07,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,369,4,4,0.962,0.0172,GREEN,41,Chennai
CLM0000293,CHE_01026,Adyar,2025-07-07,8,0,0,0,0,0,0,0,0,0,0.0,0.265637,0,0.0,1,172,0,4,0.6587,0.0093,GREEN,39,Chennai
CLM0000294,CHE_08203,Porur,2023-05-06,15,0,0,0,0,0,0,0,0,0,0.0,0.489463,0,0.0,0,304,4,1,0.8576,0.0,GREEN,18,Chennai
CLM0000295,CHE_08496,Adyar,2024-01-07,11,0,0,0,0,1,0,0,0,0,0.0,0.179927,0,0.0,0,397,2,0,0.7543,0.1362,GREEN,34,Chennai
CLM0000296,CHE_03727,Anna Nagar,2025-12-05,19,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0,271,3,0,0.7233,0.1848,GREEN,41,Chennai
CLM0000297,CHE_07408,Sholinganallur,2025-09-08,20,0,0,0,1,0,0,0,0,0,0.0,0.149,0,0.0,1,144,4,0,0.5286,0.2793,GREEN,39,Chennai
CLM0000298,CHE_05572,Sholinganallur,2024-05-18,11,0,0,0,0,0,0,0,0,0,0.0,0.033171,0,1.0,0,29,1,0,0.98,0.0,GREEN,36,Chennai
CLM0000299,CHE_00416,Sholinganallur,2024-02-23,14,0,0,0,0,0,0,0,0,0,0.0,0.36583,0,0.0,0,397,2,1,0.6406,0.0341,GREEN,44,Chennai
